Start Date,1/10/2000,,,
End Date,,,,
,,,,
SPX Index,5 day,20 day,50 day,200 day
Dates,SMAVG,SMAVG,SMAVG,SMAVG
11/28/2012,1403.068,1311.6105,1353.344,1289.89025
11/29/2012,1408.052,1310.8215,1351.2608,1290.58065
11/30/2012,1409.458,1311.0365,1349.5752,1291.1757
12/3/2012,1410.092,1312.9355,1348.4528,1291.8253
12/4/2012,1411.714,1315.4135,1347.3868,1292.45475
12/5/2012,1411.584,1317.513,1346.9024,1293.22255
12/6/2012,1411.182,1319.466,1346.8444,1294.13115
12/7/2012,1411.56,1319.7985,1345.9804,1294.9325
12/10/2012,1413.378,1320.5155,1344.9294,1295.6145
12/11/2012,1417.536,1320.3105,1343.7986,1296.2536
12/12/2012,1421.376,1319.689,1342.807,1297.0824
12/13/2012,1422.478,1320.6155,1341.6284,1297.9303
12/14/2012,1421.58,1321.551,1340.5064,1298.71115
12/17/2012,1423.942,1325.7565,1340.2112,1299.57855
12/18/2012,1427.732,1330.123,1339.9508,1300.36055
12/19/2012,1429.198,1334.549,1340.0924,1301.1506
12/20/2012,1434.046,#N/A N/A,#N/A N/A,#N/A N/A
12/21/2012,1437.36,1337.1715,1340.0046,1301.96805
12/24/2012,1436.62,1339.156,1339.2844,1302.731
12/26/2012,1431.228,1340.496,1338.334,1303.6595
12/27/2012,1427.686,1342.123,1337.0962,1304.71905
12/28/2012,1419.434,1342.987,1335.9672,1305.7442
12/31/2012,1418.642,1343.981,1334.546,1306.60325
1/2/2013,1425.794,1345.365,1333.6354,1307.51025
1/3/2013,1433.702,1345.905,1332.8768,1308.52315
1/4/2013,1443.376,1346.8495,1332.7682,1309.5395
1/7/2013,1455.268,1347.5895,1332.8322,1310.7463
1/8/2013,1461.46,1348.6305,1333.088,1312.1327
1/9/2013,1461.18,1350.488,1333.2496,1313.32625
1/10/2013,1463.73,1351.263,1333.1002,1314.3587
1/11/2013,1464.846,1352.4925,1332.7986,1315.2254
1/14/2013,1466.604,1353.3875,1332.7894,1316.13755
1/15/2013,1469.642,1354.796,1333.3766,1316.9632
1/16/2013,1471.964,1357.6425,1334.6,1317.91535
1/17/2013,1473.728,1358.7995,1336.2088,1318.8056
1/18/2013,1476.514,1359.49,1337.8908,1319.6839
1/22/2013,1480.89,1359.546,1339.0738,1320.4367
1/23/2013,1485.384,1359.417,1340.0412,1321.2574
1/24/2013,1489.822,1361.2325,1341.4838,1322.08545
1/25/2013,1494.226,1363.321,1342.9548,1323.0072
1/28/2013,1497.066,1366.315,1344.6254,1323.937
1/29/2013,1500.122,1369.353,1346.0214,1324.75685
1/30/2013,1501.552,1372.755,1347.811,1325.49985
1/31/2013,1502.21,1375.2095,1349.7218,1326.38395
2/1/2013,1504.252,1377.733,1352.243,1327.1945
2/4/2013,1503.358,1379.746,1354.758,1327.7912
2/5/2013,1504.048,1381.3835,1357.1586,1328.3934
2/6/2013,1506.08,1383.3335,1359.1662,1329.20445
2/7/2013,1508.336,1386.1085,1361.2296,1330.20385
2/8/2013,1509.288,1389.489,1363.079,1331.105
2/11/2013,1513.548,1393.232,1365.1638,1331.86505
2/12/2013,1515.176,1397.012,1366.95,1332.66635
2/13/2013,1516.818,1399.115,1368.694,1333.37115
2/14/2013,1519.216,1400.373,1370.3346,1334.0472
2/15/2013,1519.588,1401.63,1371.6866,1334.9539
2/19/2013,1522.374,1403.129,1372.977,1335.80195
2/20/2013,1520.878,1404.8965,1374.0272,1336.5351
2/21/2013,1517.296,1406.6205,1374.903,1337.2736
2/22/2013,1516.14,1407.4,1376.5244,1338.01745
2/25/2013,1509.752,#N/A N/A,#N/A N/A,#N/A N/A
2/26/2013,1502.952,1407.9355,1377.9228,1338.8576
2/27/2013,1503.76,1408.0395,1379.717,1339.7941
2/28/2013,1506.212,1409.5345,1381.9596,1340.87645
3/1/2013,1506.732,1411.2905,1384.081,1342.10115
3/4/2013,1514.202,1412.451,1386.0818,1343.30635
3/5/2013,1522.772,1413.924,1387.51,1344.66525
3/6/2013,1527.866,1415.5555,1388.931,1346.0547
3/7/2013,1533.782,1418.2785,1390.6504,1347.3919
3/8/2013,1540.378,1420.7915,1392.6142,1348.7448
3/11/2013,1546.582,1422.943,1394.7444,1349.81595
3/12/2013,1549.12,1425.0025,1396.8816,1350.88965
3/13/2013,1551.732,1427.3965,1399.2732,1351.9735
3/14/2013,1555.526,1429.735,1401.6492,1352.9894
3/15/2013,1557.43,1432.6385,1404.157,1353.9978
3/18/2013,1556.606,1434.9265,1406.1592,1354.9772
3/19/2013,1555.778,1436.484,1407.9182,1356.0134
3/20/2013,1556.616,1437.685,1409.3112,1356.90405
3/21/2013,1553.13,1439.518,1410.7986,1357.95745
3/22/2013,1552.368,1441.5775,1412.0818,1359.03215
3/25/2013,1552.286,1443.473,1413.7184,1360.1955
3/26/2013,1555.372,1445.5135,1415.623,1361.3455
3/27/2013,1556.2,1447.8915,1417.8766,1362.50215
3/28/2013,1560.878,1449.3555,1420.3468,1363.7824
4/1/2013,1561.934,1450.506,1422.365,1364.8805
4/2/2013,1565.646,1451.846,1423.7632,1365.9413
4/3/2013,1563.63,1452.2415,1424.8868,1366.8787
4/4/2013,1563.056,1452.0415,1425.9516,1367.71485
4/5/2013,1559.874,1450.684,1427.1056,1368.5519
4/8/2013,1560.054,1448.825,1428.3774,1369.44665
4/9/2013,1559.726,1447.772,1429.3602,1370.3322
4/10/2013,1566.534,1447.552,1430.574,1371.31875
4/11/2013,1573.212,1447.545,1431.7652,1372.238
4/12/2013,1580.326,1447.399,1432.8676,1373.1382
4/15/2013,1578.184,1446.051,1433.4754,1373.89885
4/16/2013,1579.376,1444.8975,1434.0344,1374.6789
4/17/2013,1572.232,1443.4735,1434.2144,1375.34095
4/18/2013,1561.88,1442.245,1434.3108,1375.9243
4/19/2013,1555.16,1440.536,1434.4596,1376.52675
4/22/2013,1557.188,1439.0995,1434.3882,1377.10895
4/23/2013,1558.03,#N/A N/A,#N/A N/A,#N/A N/A
4/24/2013,1563.386,#N/A N/A,#N/A N/A,#N/A N/A
4/25/2013,1572.096,1437.483,1434.2682,1377.7243
4/26/2013,1577.494,1436.575,1434.4574,1378.3939
4/29/2013,1583.716,1434.7355,1434.478,1378.9247
4/30/2013,1587.474,1432.5285,1434.5534,1379.4385
5/1/2013,1588.256,1430.9015,1435.0796,1380.00355
5/2/2013,1590.742,1427.834,1434.7476,1380.3962
5/3/2013,1597.178,1424.6355,1434.089,1380.71045
5/6/2013,1601.956,1422,1433.5,1380.97945
5/7/2013,1607.634,1419.3595,1432.8908,1381.28745
5/8/2013,1617.632,1416.6565,1432.3918,1381.57845
5/9/2013,1623.448,1412.4245,1431.37,1381.79085
5/10/2013,1627.304,1407.345,1430.3378,1381.99545
5/13/2013,1630.558,1402.2935,1429.4668,1382.1744
5/14/2013,1635.434,1398.771,1428.5622,1382.48115
5/15/2013,1640.652,1396.502,1427.56,1382.6957
5/16/2013,1645.412,1394.3625,1426.799,1382.9292
5/17/2013,1652.166,#N/A N/A,#N/A N/A,#N/A N/A
5/20/2013,1658.67,1394.1645,1426.3106,1383.2397
5/21/2013,1662.434,1394.0415,1425.7052,1383.52135
5/22/2013,1661.748,1393.34,1424.4842,1383.7563
5/23/2013,1661.756,1393.2395,1423.3674,1384.09275
5/24/2013,1658.182,1393.429,1422.4626,1384.41365
5/28/2013,1656.936,1392.8585,1421.5998,1384.74205
5/29/2013,1652.776,1392.6215,1420.568,1385.0732
5/30/2013,1652.588,1392.111,1419.5038,1385.31825
5/31/2013,1648.634,1391.1555,1418.4864,1385.5585
6/3/2013,1646.798,1392.126,1417.6274,1385.81715
6/4/2013,1641.062,1394.154,1417.157,1386.1192
6/5/2013,1633.17,1396.089,1416.8616,1386.39465
6/6/2013,1626.8,1398.4795,1416.4754,1386.70515
6/7/2013,1629.328,1401.177,1416.2316,1387.0096
6/10/2013,1629.806,1404.375,1415.7308,1387.24595
6/11/2013,1628.756,1407.3875,1415.0874,1387.48545
6/12/2013,1629.48,1410.9115,1414.6748,1387.7668
6/13/2013,1632.24,1413.9065,1414.3826,1388.1526
6/14/2013,1628.91,1416.3065,1413.8802,1388.50995
6/17/2013,1628.156,1418.9395,1413.6364,1389.0116
6/18/2013,1633.292,1419.9895,1413.4098,1389.3992
6/19/2013,1636.574,1421.008,1413.2918,1389.70295
6/20/2013,1626.94,#N/A N/A,#N/A N/A,#N/A N/A
6/21/2013,1620.08,1422.0525,1413.0316,1389.94775
6/24/2013,1606.89,1422.461,1412.8218,1390.1828
6/25/2013,1594.134,1421.785,1412.0678,1390.2152
6/26/2013,1589,1422.2855,1411.4932,1390.37475
6/27/2013,1594.002,#N/A N/A,#N/A N/A,#N/A N/A
6/28/2013,1596.772,1424.9335,1411.5234,1390.67385
7/1/2013,1605.146,1427.5495,1411.564,1390.94985
7/2/2013,1610.356,1430.409,1412.2296,1391.23345
7/3/2013,1612.786,1432.8065,1412.791,1391.5153
7/5/2013,1616.524,1434.7605,1413.6718,1391.78655
7/8/2013,1623.36,1436.884,1414.7172,1392.1277
7/9/2013,1630.832,1439.098,1415.9002,1392.50275
7/10/2013,1638.54,1441.2765,1417.1024,1392.78045
7/11/2013,1650.462,1443.838,1418.2728,1393.07125
7/12/2013,1660.122,1446.776,1419.1678,1393.40525
7/15/2013,1668.53,1448.8895,1420.3364,1393.752
7/16/2013,1673.318,1450.597,1421.61,1394.11435
7/17/2013,1678.976,1453.1055,1422.7618,1394.44905
7/18/2013,1681.846,#N/A N/A,#N/A N/A,#N/A N/A
7/19/2013,1684.226,1455.549,1424.7224,1394.84495
7/22/2013,1686.832,1458.782,1427.0684,1395.3242
7/23/2013,1690.058,1462.19,1429.3678,1395.8079
7/24/2013,1691.064,1466.3465,1431.8264,1396.4117
7/25/2013,1691.24,1470.4505,1434.3394,1397.11965
7/26/2013,1691.152,1475.721,1437.3864,1397.8153
7/29/2013,1689.112,1479.5095,1440.359,1398.38725
7/30/2013,1687.826,1481.294,1443.1236,1399.0265
7/31/2013,1687.784,1483.984,1445.6492,1399.7445
8/1/2013,1691.108,1485.446,1447.8072,1400.26915
8/2/2013,1694.712,1487.916,1450.2124,1400.8999
8/5/2013,1699.074,1490.6645,1452.2718,1401.5759
8/6/2013,1701.356,1493.083,1454.3338,1402.2302
8/7/2013,1702.392,1495.3735,1456.7136,1402.98515
8/8/2013,1700.514,1497.6215,1458.8552,1403.71035
8/9/2013,1696.864,1500.059,1460.9248,1404.35405
8/12/2013,1693.33,1502.4585,1463.0078,1404.9558
8/13/2013,1692.688,1504.896,1465.2462,1405.5459
8/14/2013,1691.584,1506.8385,1467.501,1406.1553
8/15/2013,1684.352,#N/A N/A,#N/A N/A,#N/A N/A
8/16/2013,1677.234,1509.0865,1469.9342,1406.7809
8/19/2013,1668.552,1510.056,1471.8944,1407.3291
8/20/2013,1660.19,1510.4365,1473.5814,1407.88335
8/21/2013,1651.672,1511.4755,1475.5224,1408.61585
8/22/2013,1650.8,1510.72,1476.7226,1409.2072
8/23/2013,1652.334,1510.558,1478.0918,1409.8733
8/26/2013,1654.478,1510.9655,1480.0226,1410.68035
8/27/2013,1650.104,1511.6015,1482.0446,1411.4638
8/28/2013,1648.536,1512.606,1483.8014,1412.28785
8/29/2013,1644.778,1513.2075,1485.3696,1413.2221
8/30/2013,1638.672,1515.4115,1487.4492,1414.26775
9/3/2013,1635.27,1516.92,1489.4046,1415.35105
9/4/2013,1639.79,1518.527,1491.6868,1416.54805
9/5/2013,1643.814,1520.6165,1494.1772,1417.82785
9/6/2013,1647.214,1522.531,1496.905,1419.029
9/9/2013,1654.962,1524.3045,1499.5926,1420.20825
9/10/2013,1663.806,1526.059,1502.6344,1421.38655
9/11/2013,1671.016,1528.204,1505.3752,1422.5993
9/12/2013,1676.684,1530.17,1507.3408,1423.8137
9/13/2013,1683.248,1531.7855,1509.1954,1424.9121
9/16/2013,1688.426,1532.6555,1510.8328,1426.0872
9/17/2013,1692.58,1534.9935,1512.7692,1427.3291
9/18/2013,1699.858,1537.1625,1514.5422,1428.66785
9/19/2013,1707.642,1539.227,1516.4596,1430.0614
9/20/2013,1712.026,1542.419,1518.051,1431.39235
9/23/2013,1712.874,1545.7605,1519.8854,1432.63555
9/24/2013,1711.406,1548.1035,1521.7288,1433.87485
9/25/2013,1704.856,1550.829,1523.6658,1435.0925
9/26/2013,1700.122,#N/A N/A,#N/A N/A,#N/A N/A
9/27/2013,1696.49,1553.0275,1525.4566,1436.3587
9/30/2013,1692.432,1555.28,1527.2428,1437.58905
10/1/2013,1691.948,1555.975,1528.597,1438.7831
10/2/2013,1692.168,1556.901,1529.9454,1439.9375
10/3/2013,1688.166,1557.352,1531.1148,1440.9897
10/4/2013,1687.916,1557.9465,1532.4798,1442.08115
10/7/2013,1686.83,1558.566,1533.7928,1443.1343
10/8/2013,1678.92,1560.3285,1535.5438,1444.2945
10/9/2013,1671.426,1562.271,1537.2544,1445.6338
10/10/2013,1674.206,1563.552,1538.9922,1446.90295
10/11/2013,1676.746,1563.135,1540.0772,1448.09615
10/14/2013,1683.55,1564.2585,1541.3052,1449.36905
10/15/2013,1692.072,1564.442,1542.4312,1450.46985
10/16/2013,1705.1,1563.587,1543.0376,1451.5327
10/17/2013,1713.218,1564.0595,1543.9002,1452.49815
10/18/2013,1721.478,1564.34,1544.9624,1453.4831
10/21/2013,1728.382,1565.6945,1546.1794,1454.5069
10/22/2013,1739.704,1566.4455,1547.415,1455.56295
10/23/2013,1744.672,1567.561,1548.7296,1456.71535
10/24/2013,1748.456,1568.2135,1549.9678,1457.86425
10/25/2013,1751.51,1569.7855,1551.4124,1459.12495
10/28/2013,1755,1571.1515,1552.968,1460.4055
10/29/2013,1758.456,1572.602,1554.0032,1461.6452
10/30/2013,1761.842,1574.4825,1555.716,1462.84925
10/31/2013,1762.736,1577.5395,1557.956,1464.15315
11/1/2013,1763.11,1580.261,1559.994,1465.4223
11/4/2013,1764.274,1583.1285,1562.7562,1466.6882
11/5/2013,1762.478,1585.3765,1565.4712,1467.9691
11/6/2013,1763.914,1587.0415,1567.6848,1469.28915
11/7/2013,1762.036,1589.284,1570.0652,1470.70505
11/8/2013,1763.83,1593.3545,1572.3766,1472.18235
11/11/2013,1764.622,1597.143,1574.8794,1473.7446
11/12/2013,1765.566,1602.4815,1577.2592,1475.2384
11/13/2013,1767.868,1607.9245,1579.4394,1476.5609
11/14/2013,1776.562,1613.5355,1581.9036,1477.97175
11/15/2013,1782.076,1618.725,1584.2058,1479.4066
11/18/2013,1786.004,1623.244,1586.4646,1480.8767
11/19/2013,1790.04,1627.072,1588.522,1482.32845
11/20/2013,1789.914,1630.3395,1590.4418,1483.62605
11/21/2013,1790.96,1633.7075,1592.1692,1484.9029
11/22/2013,1792.276,#N/A N/A,#N/A N/A,#N/A N/A
11/25/2013,1794.466,1637.03,1594.1564,1486.19645
11/26/2013,1797.442,1639.5695,1596.0816,1487.42715
11/27/2013,1802.614,1643.155,1598.203,1488.6852
11/29/2013,1804.606,1644.8125,1599.6436,1489.80955
12/2/2013,1803.834,1646.1125,1601.536,1490.9911
12/3/2013,1802.368,1646.8065,1603.0258,1492.12835
12/4/2013,1800.38,1645.9535,1604.17,1493.1452
12/5/2013,1795.94,1645.447,1605.3458,1494.18045
12/6/2013,1795.796,1646.2825,1606.9564,1495.30655
12/9/2013,1797.29,1646.738,1608.4288,1496.42995
12/10/2013,1798.784,1646.356,1609.708,1497.49475
12/11/2013,1796.666,1644.465,1610.5534,1498.4899
12/12/2013,1794.76,1643.344,1612.2068,1499.6613
12/13/2013,1788.806,1642.157,1613.5418,1500.7393
12/16/2013,1784.44,1640.7355,1615.257,1501.8823
12/17/2013,1780.116,1640.0115,1617.0318,1503.09485
12/18/2013,1785.802,1638,1618.2382,1504.18705
12/19/2013,1792.622,1634.642,1618.2474,1505.1306
12/20/2013,1801.222,1631.738,1618.2286,1506.05985
12/23/2013,1809.512,1627.9125,1617.9134,1506.9006
12/24/2013,1819.976,1624.311,1618.6268,1507.8236
12/26/2013,1826.25,1622.056,1619.2006,1508.6793
12/27/2013,1832.61,1619.9955,1620.4244,1509.5557
12/30/2013,1837.16,1618.7725,1621.7178,1510.4417
12/31/2013,1841.234,1617.4995,1622.912,1511.34865
1/2/2014,1840.966,1616.6345,1623.9436,1512.23625
1/3/2014,1838.836,1616.96,1624.6762,1513.01335
1/6/2014,1835.91,#N/A N/A,#N/A N/A,#N/A N/A
1/7/2014,1835.272,1617.4265,1625.7382,1513.84395
1/8/2014,1833.098,1617.2805,1626.8442,1514.7403
1/9/2014,1834.328,1617.756,1628.2458,1515.7053
1/10/2014,1836.528,1619.0805,1629.426,1516.66315
1/13/2014,1835.014,1622.2055,1630.975,1517.73695
1/14/2014,1835.214,1624.397,1632.9248,1518.83715
1/15/2014,1837.392,1627.1855,1634.623,1519.9652
1/16/2014,1838.944,1629.0465,1635.8598,1521.13855
1/17/2014,1838.21,1630.5015,1637.128,1522.3765
1/21/2014,1843.13,1633.5235,1638.3962,1523.5876
1/22/2014,1844.326,1638.7185,1639.5842,1524.8447
1/23/2014,1840.342,1643.8735,1640.9614,1526.0999
1/24/2014,1829.222,1649.8385,1642.1352,1527.3331
1/27/2014,1817.794,1654.734,1643.1786,1528.50785
1/28/2014,1807.534,1659.0835,1643.9768,1529.6521
1/29/2014,1793.402,1663.006,1644.6342,1530.8057
1/30/2014,1786.548,1666.9585,1645.3314,1531.95295
1/31/2014,1785.008,1670.5085,1645.7012,1533.17535
2/3/2014,1777.074,1674.091,1646.09,1534.4412
2/4/2014,1769.614,1678.664,1646.8442,1535.81135
2/5/2014,1765.102,1682.553,1647.9306,1537.21675
2/6/2014,1760.95,1685.887,1649.0632,1538.5518
2/7/2014,1763.836,1688.1395,1650.0186,1539.76405
2/10/2014,1775.426,1690.054,1650.6356,1540.91405
2/11/2014,1788.336,1691.177,1651.618,1542.11475
2/12/2014,1801.86,1691.7385,1652.3582,1543.4059
2/13/2014,1813.14,1692.087,1653.5328,1544.68415
2/14/2014,1821.462,1692.982,1654.6076,1546.0894
2/18/2014,1829.646,1693.206,1655.6878,1547.4726
2/19/2014,1831.446,1691.8035,1656.7362,1548.71435
2/20/2014,1835.55,1689.9905,1657.4016,1549.9338
2/21/2014,1836.834,1687.517,1657.4552,1551.1033
2/24/2014,1838.63,1685.515,1657.646,1552.2271
2/25/2014,1839.502,1683.358,1657.9794,1553.3701
2/26/2014,1842.784,1681.6935,1658.8682,1554.5686
2/27/2014,1845.686,1680.286,1659.411,1555.74415
2/28/2014,1850.326,1678.8585,1660.012,1557.0554
3/3/2014,1849.95,1676.0845,1659.8408,1558.32025
3/4/2014,1855.708,1673.546,1659.5038,1559.5958
3/5/2014,1861.438,1670.111,1659.6886,1560.8865
3/6/2014,1865.986,1666.276,1660.5842,1562.1787
3/7/2014,1869.704,#N/A N/A,#N/A N/A,#N/A N/A
3/10/2014,1875.992,1662.9075,1661.531,1563.6001
3/11/2014,1874.736,1660.693,1663.1308,1565.09885
3/12/2014,1873.614,1658.9015,1664.4718,1566.57485
3/13/2014,1867.476,1656.786,1665.51,1567.91625
3/14/2014,1860.094,1655.8005,1666.6802,1569.33575
3/17/2014,1856.426,1655.5265,1668.2344,1570.80055
3/18/2014,1857.35,1655.275,1669.7178,1572.20045
3/19/2014,1855.864,1655.1765,1671.1046,1573.5861
3/20/2014,1860.998,1656.51,1672.5562,1575.03135
3/21/2014,1866.076,1658.5985,1673.8704,1576.4697
3/24/2014,1865.798,1661.5335,1675.1564,1577.91375
3/25/2014,1864.472,1665.192,1676.6204,1579.46045
3/26/2014,1862.83,1669.169,1678.0148,1581.02485
3/27/2014,1858.236,1671.8165,1678.7126,1582.53915
3/28/2014,1856.456,1673.7335,1679.1456,1584.00195
3/31/2014,1859.436,1675.7655,1679.444,1585.41935
4/1/2014,1863.416,1678.88,1679.7742,1586.79285
4/2/2014,1871.084,1682.0655,1680.1294,1588.19345
4/3/2014,1879.03,1684.7445,1680.177,1589.513
4/4/2014,1880.524,1687.1735,1679.9662,1590.77835
4/7/2014,1875.064,1689.935,1679.9556,1592.1561
4/8/2014,1868.352,1691.9745,1679.9852,1593.55755
4/9/2014,1864.608,1693.1535,1679.8396,1594.79905
4/10/2014,1853.47,1694.92,1679.8446,1596.0176
4/11/2014,1843.59,1695.1405,1679.534,1597.21915
4/14/2014,1840.704,1693.7135,1678.9364,1598.27795
4/15/2014,1838.908,1692.077,1678.3452,1599.4092
4/16/2014,1836.934,1692.534,1678.4818,1600.7387
4/17/2014,1843.288,1693.2945,1678.4084,1602.15555
4/21/2014,1854.528,1693.9215,1678.4178,1603.61575
4/22/2014,1864.316,1693.5865,1678.2362,1605.0939
4/23/2014,1870.798,1693.3875,1678.7196,1606.57065
4/24/2014,1874.058,1693.928,1679.5644,1607.9243
4/25/2014,1873.768,1695.6575,1680.5048,1609.34995
4/28/2014,1873.276,1697.7985,1681.5696,1610.7409
4/29/2014,1873.032,1700.661,1682.8736,1612.2048
4/30/2014,1874.744,1703.3415,1683.918,1613.65095
5/1/2014,1875.758,1706.0115,1685.2516,1615.1062
5/2/2014,1879.306,1709.4125,1687.2206,1616.54445
5/5/2014,1882.352,1713.4405,1689.3462,1617.99475
5/6/2014,1880.23,1717.288,1691.864,1619.5011
5/7/2014,1879.082,1720.76,1694.0832,1620.95595
5/8/2014,1877.472,1724.654,1696.358,1622.3755
5/9/2014,1876.94,1728.211,1698.4516,1623.779
5/12/2014,1879.338,1732.8015,1700.5402,1625.18875
5/13/2014,1885.284,1738.1775,1702.664,1626.5408
5/14/2014,1887.348,1743.882,1705.4642,1627.9192
5/15/2014,1886.392,1746.6115,1707.708,1629.18085
5/16/2014,1886.268,1749.982,1710.3568,1630.5191
5/19/2014,1883.954,1753.0695,1713.1352,1631.87765
5/20/2014,1879.03,1756.551,1715.6936,1633.1769
5/21/2014,1878.93,1759.574,1718.272,1634.5771
5/22/2014,1883.258,1762.4475,1720.9828,1636.03965
5/23/2014,1887.792,1765.1315,1723.843,1637.4647
5/27/2014,1893.158,1767.475,1726.2394,1638.9438
5/28/2014,1900.548,1769.135,1728.317,1640.3267
5/29/2014,1906.948,1770.8845,1730.1618,1641.67295
5/30/2014,1913.164,1773.0735,1732.4104,1643.10525
6/2/2014,1918.052,1775.323,1734.7458,1644.5394
6/3/2014,1920.518,1777.3415,1736.8434,1645.96675
6/4/2014,1924.138,1778.8815,1738.8032,1647.38335
6/5/2014,1928.224,1781.0775,1740.4374,1648.81785
6/6/2014,1933.398,#N/A N/A,#N/A N/A,#N/A N/A
6/9/2014,1938.658,1783.541,1742.1068,1650.24
6/10/2014,1943.968,1785.504,1743.9266,1651.64555
6/11/2014,1947.17,1786.865,1745.7928,1652.9666
6/12/2014,1945.1,1788.357,1747.7006,1654.3709
6/13/2014,1942.444,1789.084,1749.5458,1655.78395
6/16/2014,1939.746,1791.981,1751.6742,1657.2314
6/17/2014,1937.986,1793.869,1754.0066,1658.834
6/18/2014,1940.604,1795.4055,1756.428,1660.3624
6/19/2014,1946.478,1796.132,1758.1724,1661.69355
6/20/2014,1951.82,1795.807,1759.805,1662.99765
6/23/2014,1956.786,1795.042,1761.7382,1664.28325
6/24/2014,1958.384,1794.46,1763.659,1665.58995
6/25/2014,1958.894,1793.9335,1765.7566,1666.796
6/26/2014,1958.442,1795.0725,1768.8606,1668.14195
6/27/2014,1958.06,1796.484,1771.9246,1669.46865
6/30/2014,1957.584,1797.6075,1774.4398,1670.80435
7/1/2014,1962.252,1798.769,1776.9356,1672.1632
7/2/2014,1965.27,1800.311,1779.3992,1673.5674
7/3/2014,1970.914,#N/A N/A,#N/A N/A,#N/A N/A
7/7/2014,1974.252,1802.2745,1782.2784,1675.0049
7/8/2014,1974.948,1803.983,1784.6756,1676.39575
7/9/2014,1974.85,1805.746,1786.834,1677.7976
7/10/2014,1972.862,1808.119,1788.9112,1679.2789
7/11/2014,1969.288,#N/A N/A,#N/A N/A,#N/A N/A
7/14/2014,1969.178,1809.9605,1790.6576,1680.6971
7/15/2014,1971.092,1811.8885,1792.1916,1682.0604
7/16/2014,1972.84,1813.9755,1793.7994,1683.46525
7/17/2014,1971.528,1815.615,1795.5156,1684.8702
7/18/2014,1973.658,1817.071,1797.07,1686.2992
7/21/2014,1972.964,1818.8465,1798.5904,1687.671
7/22/2014,1975.014,1821.854,1799.9988,1689.0686
7/23/2014,1976.102,1824.039,1801.1166,1690.31865
7/24/2014,1982.074,1827.217,1802.7634,1691.7022
7/25/2014,1982.098,1830.309,1804.4982,1693.09285
7/28/2014,1983.154,1833.5535,1806.0574,1694.55385
7/29/2014,1980.438,1834.956,1807.572,1695.94745
7/30/2014,1977.05,#N/A N/A,#N/A N/A,#N/A N/A
7/31/2014,1965.588,1836.666,1809.0382,1697.40005
8/1/2014,1954.95,1837.993,1810.9924,1698.809
8/4/2014,1946.966,1838.0165,1812.1494,1700.10825
8/5/2014,1937.018,1835.865,1812.5174,1701.12105
8/6/2014,1927.052,1832.842,1812.7948,1702.062
8/7/2014,1922.832,1830.397,1813.0048,1703.08025
8/8/2014,1924.12,1827.0535,1812.6764,1704.18945
8/11/2014,1923.706,1824.345,1812.5966,1705.28755
8/12/2014,1926.414,1821.8755,1812.4178,1706.44045
8/13/2014,1931.71,1817.4015,1811.4982,1707.44185
8/14/2014,1940.832,1813.823,1810.9748,1708.4416
8/15/2014,1945.526,1809.511,1810.0906,1709.3873
8/18/2014,1952.49,1806.308,1809.464,1710.36055
8/19/2014,1962.06,1804.2525,1809.3548,1711.4517
8/20/2014,1970.018,1802.126,1809.2966,1712.5251
8/21/2014,1977.456,1802.1535,1809.547,1713.71265
8/22/2014,1984.124,1801.1725,1809.816,1714.8409
8/25/2014,1989.36,1800.245,1810.3946,1716.0022
8/26/2014,1993.044,1799.882,1811.2642,1717.28185
8/27/2014,1995.766,#N/A N/A,#N/A N/A,#N/A N/A
8/28/2014,1996.64,1799.985,1812.2232,1718.4977
8/29/2014,1999.634,1799.2325,1813.0976,1719.56935
